blinded_facility_id,source_coverage,combined_spend,combined_units,tae_total_spend,tae_total_units,tae_months,tae_vendors,rb_total_spend,rb_total_units,rb_months,rb_ndcs
FAC_1529,RB_ONLY,367.84,8.0,0.0,0.0,,,367.84,8.0,5.0,1.0
FAC_1530,RB_ONLY,367.24,8.0,0.0,0.0,,,367.24,8.0,2.0,5.0
FAC_1531,RB_ONLY,365.82000000000005,9.0,0.0,0.0,,,365.82000000000005,9.0,11.0,13.0
FAC_1532,RB_ONLY,365.81,5.0,0.0,0.0,,,365.81,5.0,3.0,3.0
FAC_1533,RB_ONLY,364.8,8.0,0.0,0.0,,,364.8,8.0,1.0,1.0
FAC_1534,RB_ONLY,364.25,5.0,0.0,0.0,,,364.25,5.0,1.0,1.0
FAC_1535,RB_ONLY,364.0,13.0,0.0,0.0,,,364.0,13.0,4.0,3.0
FAC_1536,RB_ONLY,360.09000000000003,7.0,0.0,0.0,,,360.09000000000003,7.0,4.0,3.0
FAC_1537,RB_ONLY,359.95000000000005,8.0,0.0,0.0,,,359.95000000000005,8.0,2.0,5.0
FAC_1538,RB_ONLY,359.08,5.0,0.0,0.0,,,359.08,5.0,5.0,3.0
FAC_1539,TAE_ONLY,358.0,3.0,358.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1540,RB_ONLY,356.99,5.0,0.0,0.0,,,356.99,5.0,6.0,1.0
FAC_1541,BOTH,356.85,6.0,261.25,5.0,4.0,1.0,95.6,1.0,3.0,3.0
FAC_1542,RB_ONLY,356.51,5.0,0.0,0.0,,,356.51,5.0,1.0,2.0
FAC_1543,RB_ONLY,356.14,10.0,0.0,0.0,,,356.14,10.0,9.0,7.0
FAC_1544,BOTH,356.1,8.0,135.96,4.0,1.0,1.0,220.14000000000001,4.0,4.0,4.0
FAC_1545,RB_ONLY,355.42,3.0,0.0,0.0,,,355.42,3.0,3.0,2.0
FAC_1546,TAE_ONLY,355.02,17.0,355.02,17.0,9.0,1.0,0.0,0.0,,
FAC_1547,BOTH,354.98,6.0,120.76,4.0,3.0,1.0,234.22,2.0,3.0,1.0
FAC_1548,RB_ONLY,354.77000000000004,2.0,0.0,0.0,,,354.77000000000004,2.0,3.0,4.0
FAC_1549,RB_ONLY,354.0,2.0,0.0,0.0,,,354.0,2.0,2.0,2.0
FAC_1550,RB_ONLY,352.0,8.0,0.0,0.0,,,352.0,8.0,4.0,1.0
FAC_1551,RB_ONLY,351.53,3.0,0.0,0.0,,,351.53,3.0,3.0,2.0
FAC_1552,RB_ONLY,351.08,6.0,0.0,0.0,,,351.08,6.0,3.0,2.0
FAC_1553,BOTH,350.7,14.0,294.9,13.0,4.0,2.0,55.8,1.0,1.0,1.0
FAC_1554,TAE_ONLY,350.0,5.0,350.0,5.0,2.0,1.0,0.0,0.0,,
FAC_1555,RB_ONLY,345.91999999999996,5.0,0.0,0.0,,,345.91999999999996,5.0,5.0,3.0
FAC_1556,RB_ONLY,345.21999999999997,6.0,0.0,0.0,,,345.21999999999997,6.0,6.0,3.0
FAC_1557,RB_ONLY,343.41999999999996,7.0,0.0,0.0,,,343.41999999999996,7.0,5.0,6.0
FAC_1558,TAE_ONLY,343.0,3.0,343.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1559,RB_ONLY,342.51000000000005,7.0,0.0,0.0,,,342.51000000000005,7.0,4.0,2.0
FAC_1560,RB_ONLY,340.88,2.0,0.0,0.0,,,340.88,2.0,1.0,1.0
FAC_1561,RB_ONLY,339.90999999999997,6.0,0.0,0.0,,,339.90999999999997,6.0,6.0,6.0
FAC_1562,RB_ONLY,339.14,6.0,0.0,0.0,,,339.14,6.0,2.0,2.0
FAC_1563,TAE_ONLY,339.0,3.0,339.0,3.0,3.0,1.0,0.0,0.0,,
FAC_1564,TAE_ONLY,336.75,15.0,336.75,15.0,11.0,1.0,0.0,0.0,,
FAC_1565,RB_ONLY,335.51,12.0,0.0,0.0,,,335.51,12.0,5.0,4.0
FAC_1566,RB_ONLY,335.5,4.0,0.0,0.0,,,335.5,4.0,1.0,2.0
FAC_1567,RB_ONLY,335.43,3.0,0.0,0.0,,,335.43,3.0,2.0,2.0
FAC_1568,RB_ONLY,334.86,4.0,0.0,0.0,,,334.86,4.0,3.0,4.0
FAC_1569,RB_ONLY,333.56,5.0,0.0,0.0,,,333.56,5.0,3.0,3.0
FAC_1570,TAE_ONLY,332.5,10.0,332.5,10.0,1.0,1.0,0.0,0.0,,
FAC_1571,TAE_ONLY,332.0,38.0,332.0,38.0,7.0,1.0,0.0,0.0,,
FAC_1572,RB_ONLY,331.36,4.0,0.0,0.0,,,331.36,4.0,3.0,3.0
FAC_1573,RB_ONLY,330.99,6.0,0.0,0.0,,,330.99,6.0,4.0,4.0
FAC_1574,RB_ONLY,330.95,5.0,0.0,0.0,,,330.95,5.0,8.0,5.0
FAC_1575,RB_ONLY,330.0,2.0,0.0,0.0,,,330.0,2.0,1.0,1.0
FAC_1576,TAE_ONLY,330.0,6.0,330.0,6.0,1.0,1.0,0.0,0.0,,
FAC_1577,TAE_ONLY,328.88,16.0,328.88,16.0,8.0,1.0,0.0,0.0,1.0,1.0
FAC_1578,RB_ONLY,327.87,11.0,0.0,0.0,,,327.87,11.0,3.0,6.0
FAC_1579,RB_ONLY,327.35,5.0,0.0,0.0,,,327.35,5.0,4.0,4.0
FAC_1580,BOTH,327.29999999999995,5.0,105.72,2.0,1.0,1.0,221.57999999999998,3.0,3.0,2.0
FAC_1581,RB_ONLY,326.87,3.0,0.0,0.0,,,326.87,3.0,3.0,3.0
FAC_1582,RB_ONLY,326.87,3.0,0.0,0.0,,,326.87,3.0,3.0,3.0
FAC_1583,RB_ONLY,325.84000000000003,7.0,0.0,0.0,,,325.84000000000003,7.0,5.0,2.0
FAC_1584,BOTH,325.14,7.0,278.94,6.0,3.0,1.0,46.2,1.0,1.0,1.0
FAC_1585,BOTH,323.28,5.0,47.88,1.0,1.0,1.0,275.4,4.0,4.0,2.0
FAC_1586,RB_ONLY,322.83000000000004,4.0,0.0,0.0,,,322.83000000000004,4.0,2.0,3.0
FAC_1587,RB_ONLY,322.62,3.0,0.0,0.0,,,322.62,3.0,2.0,2.0
FAC_1588,RB_ONLY,322.24,3.0,0.0,0.0,,,322.24,3.0,3.0,3.0
FAC_1589,RB_ONLY,321.03000000000003,5.0,0.0,0.0,,,321.03000000000003,5.0,2.0,3.0
FAC_1590,RB_ONLY,319.92,8.0,0.0,0.0,,,319.92,8.0,7.0,3.0
FAC_1591,BOTH,319.58000000000004,6.0,28.41,1.0,1.0,1.0,291.17,5.0,10.0,7.0
FAC_1592,BOTH,318.91,10.0,171.36,8.0,8.0,1.0,147.55,2.0,1.0,2.0
FAC_1593,RB_ONLY,317.65999999999997,3.0,0.0,0.0,,,317.65999999999997,3.0,1.0,2.0
FAC_1594,RB_ONLY,317.36,9.0,0.0,0.0,,,317.36,9.0,6.0,3.0
FAC_1595,TAE_ONLY,317.11,11.0,317.11,11.0,7.0,1.0,0.0,0.0,,
FAC_1596,RB_ONLY,315.38,4.0,0.0,0.0,,,315.38,4.0,3.0,2.0
FAC_1597,RB_ONLY,314.01,7.0,0.0,0.0,,,314.01,7.0,4.0,4.0
FAC_1598,RB_ONLY,313.82,8.0,0.0,0.0,,,313.82,8.0,12.0,3.0
FAC_1599,TAE_ONLY,313.28,3.0,313.28,3.0,2.0,2.0,0.0,0.0,,
FAC_1600,RB_ONLY,311.2,7.0,0.0,0.0,,,311.2,7.0,10.0,4.0
FAC_1601,RB_ONLY,308.03,4.0,0.0,0.0,,,308.03,4.0,5.0,7.0
FAC_1602,RB_ONLY,307.5,4.0,0.0,0.0,,,307.5,4.0,5.0,2.0
FAC_1603,RB_ONLY,306.0,3.0,0.0,0.0,,,306.0,3.0,3.0,1.0
FAC_1604,RB_ONLY,305.59999999999997,5.0,0.0,0.0,,,305.59999999999997,5.0,2.0,7.0
FAC_1605,RB_ONLY,303.8,8.0,0.0,0.0,,,303.8,8.0,4.0,2.0
FAC_1606,RB_ONLY,303.0,2.0,0.0,0.0,,,303.0,2.0,1.0,1.0
FAC_1607,RB_ONLY,302.71000000000004,7.0,0.0,0.0,,,302.71000000000004,7.0,3.0,1.0
FAC_1608,RB_ONLY,302.53,1.0,0.0,0.0,,,302.53,1.0,1.0,1.0
FAC_1609,RB_ONLY,301.82,7.0,0.0,0.0,,,301.82,7.0,6.0,3.0
FAC_1610,RB_ONLY,301.34000000000003,1.0,0.0,0.0,,,301.34000000000003,1.0,5.0,4.0
FAC_1611,RB_ONLY,301.28000000000003,8.0,0.0,0.0,,,301.28000000000003,8.0,8.0,3.0
FAC_1612,RB_ONLY,300.1,5.0,0.0,0.0,,,300.1,5.0,2.0,1.0
FAC_1613,RB_ONLY,300.02,4.0,0.0,0.0,,,300.02,4.0,2.0,1.0
FAC_1614,TAE_ONLY,300.0,4.0,300.0,4.0,2.0,1.0,0.0,0.0,,
FAC_1615,BOTH,299.0,8.0,94.94,4.0,2.0,1.0,204.06,4.0,5.0,9.0
FAC_1616,RB_ONLY,297.42,4.0,0.0,0.0,,,297.42,4.0,2.0,1.0
FAC_1617,RB_ONLY,295.4,6.0,0.0,0.0,,,295.4,6.0,8.0,6.0
FAC_1618,BOTH,294.09000000000003,9.0,165.0,5.0,5.0,1.0,129.09,4.0,3.0,3.0
FAC_1619,RB_ONLY,294.06,6.0,0.0,0.0,,,294.06,6.0,13.0,11.0
FAC_1620,RB_ONLY,293.53,5.0,0.0,0.0,,,293.53,5.0,1.0,25.0
FAC_1621,TAE_ONLY,292.85,5.0,292.85,5.0,2.0,2.0,0.0,0.0,,
FAC_1622,TAE_ONLY,292.3,14.0,292.3,14.0,9.0,1.0,0.0,0.0,,
FAC_1623,TAE_ONLY,292.26,156.0,292.26,156.0,12.0,1.0,0.0,0.0,1.0,1.0
FAC_1624,RB_ONLY,290.58000000000004,2.0,0.0,0.0,,,290.58000000000004,2.0,1.0,2.0
FAC_1625,TAE_ONLY,290.33,141.0,290.33,141.0,13.0,1.0,0.0,0.0,,
FAC_1626,TAE_ONLY,290.1,6.0,290.1,6.0,1.0,1.0,0.0,0.0,,
FAC_1627,RB_ONLY,289.99,9.0,0.0,0.0,,,289.99,9.0,6.0,2.0
FAC_1628,RB_ONLY,289.35,10.0,0.0,0.0,,,289.35,10.0,5.0,3.0
FAC_1629,RB_ONLY,289.0,10.0,0.0,0.0,,,289.0,10.0,1.0,2.0
FAC_1630,RB_ONLY,288.53000000000003,3.0,0.0,0.0,,,288.53000000000003,3.0,5.0,3.0
FAC_1631,TAE_ONLY,286.2,27.0,286.2,27.0,5.0,1.0,0.0,0.0,,
FAC_1632,RB_ONLY,286.08,6.0,0.0,0.0,,,286.08,6.0,6.0,4.0
FAC_1633,TAE_ONLY,286.0,17.0,286.0,17.0,5.0,1.0,0.0,0.0,,
FAC_1634,TAE_ONLY,285.0,2.0,285.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1635,TAE_ONLY,285.0,2.0,285.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1636,RB_ONLY,283.75,6.0,0.0,0.0,,,283.75,6.0,4.0,5.0
FAC_1637,BOTH,283.71,17.0,237.51,16.0,4.0,2.0,46.2,1.0,2.0,2.0
FAC_1638,RB_ONLY,282.36,6.0,0.0,0.0,,,282.36,6.0,2.0,1.0
FAC_1639,RB_ONLY,282.29999999999995,3.0,0.0,0.0,,,282.29999999999995,3.0,1.0,1.0
FAC_1640,TAE_ONLY,280.79999999999995,6.0,280.79999999999995,6.0,3.0,1.0,0.0,0.0,,
FAC_1641,BOTH,279.95,8.0,238.0,7.0,5.0,1.0,41.95,1.0,1.0,2.0
FAC_1642,TAE_ONLY,278.46000000000004,12.0,278.46000000000004,12.0,1.0,1.0,0.0,0.0,,
FAC_1643,TAE_ONLY,277.84,6.0,277.84,6.0,3.0,1.0,0.0,0.0,,
FAC_1644,RB_ONLY,277.03,2.0,0.0,0.0,,,277.03,2.0,2.0,1.0
FAC_1645,BOTH,275.39,18.0,66.6,12.0,2.0,1.0,208.79000000000002,6.0,5.0,3.0
FAC_1646,RB_ONLY,275.31,3.0,0.0,0.0,,,275.31,3.0,3.0,3.0
FAC_1647,RB_ONLY,273.06,4.0,0.0,0.0,,,273.06,4.0,8.0,5.0
FAC_1648,RB_ONLY,272.11,4.0,0.0,0.0,,,272.11,4.0,4.0,2.0
FAC_1649,TAE_ONLY,271.23,7.0,271.23,7.0,5.0,1.0,0.0,0.0,,
FAC_1650,RB_ONLY,271.03,5.0,0.0,0.0,,,271.03,5.0,4.0,4.0
FAC_1651,RB_ONLY,270.86,5.0,0.0,0.0,,,270.86,5.0,4.0,2.0
FAC_1652,RB_ONLY,270.83,7.0,0.0,0.0,,,270.83,7.0,3.0,2.0
FAC_1653,BOTH,270.77,7.0,186.5,6.0,5.0,2.0,84.27,1.0,2.0,3.0
FAC_1654,RB_ONLY,270.72,2.0,0.0,0.0,,,270.72,2.0,1.0,1.0
FAC_1655,BOTH,269.89000000000004,6.0,83.29,2.0,1.0,1.0,186.60000000000002,4.0,3.0,3.0
FAC_1656,RB_ONLY,267.72,2.0,0.0,0.0,,,267.72,2.0,1.0,1.0
FAC_1657,BOTH,267.67,14.0,142.3,12.0,2.0,2.0,125.37,2.0,3.0,3.0
FAC_1658,RB_ONLY,265.2,4.0,0.0,0.0,,,265.2,4.0,5.0,2.0
FAC_1659,RB_ONLY,265.18,4.0,0.0,0.0,,,265.18,4.0,5.0,3.0
FAC_1660,BOTH,264.67,6.0,132.52,3.0,2.0,1.0,132.15,3.0,5.0,3.0
FAC_1661,TAE_ONLY,264.0,8.0,264.0,8.0,2.0,1.0,0.0,0.0,,
FAC_1662,RB_ONLY,263.1,5.0,0.0,0.0,,,263.1,5.0,1.0,2.0
FAC_1663,RB_ONLY,262.54,8.0,0.0,0.0,,,262.54,8.0,3.0,4.0
FAC_1664,RB_ONLY,260.0,10.0,0.0,0.0,,,260.0,10.0,3.0,2.0
FAC_1665,RB_ONLY,259.76,3.0,0.0,0.0,,,259.76,3.0,2.0,2.0
FAC_1666,RB_ONLY,259.65,3.0,0.0,0.0,,,259.65,3.0,1.0,1.0
FAC_1667,RB_ONLY,258.31,6.0,0.0,0.0,,,258.31,6.0,6.0,7.0
FAC_1668,RB_ONLY,256.74,8.0,0.0,0.0,,,256.74,8.0,3.0,2.0
FAC_1669,RB_ONLY,256.32,4.0,0.0,0.0,,,256.32,4.0,5.0,3.0
FAC_1670,TAE_ONLY,255.83,20.0,255.83,20.0,9.0,1.0,0.0,0.0,,
FAC_1671,RB_ONLY,255.38,3.0,0.0,0.0,,,255.38,3.0,6.0,10.0
FAC_1672,TAE_ONLY,254.0,4.0,254.0,4.0,4.0,1.0,0.0,0.0,,
FAC_1673,RB_ONLY,253.12,6.0,0.0,0.0,,,253.12,6.0,3.0,1.0
FAC_1674,RB_ONLY,252.66,3.0,0.0,0.0,,,252.66,3.0,3.0,4.0
FAC_1675,RB_ONLY,252.13,6.0,0.0,0.0,,,252.13,6.0,1.0,5.0
FAC_1676,RB_ONLY,252.0,5.0,0.0,0.0,,,252.0,5.0,10.0,8.0
FAC_1677,RB_ONLY,251.7,6.0,0.0,0.0,,,251.7,6.0,1.0,1.0
FAC_1678,RB_ONLY,250.72000000000003,3.0,0.0,0.0,,,250.72000000000003,3.0,2.0,2.0
FAC_1679,TAE_ONLY,249.09,7.0,249.09,7.0,7.0,1.0,0.0,0.0,,
FAC_1680,RB_ONLY,247.14,5.0,0.0,0.0,,,247.14,5.0,6.0,2.0
FAC_1681,RB_ONLY,246.36,4.0,0.0,0.0,,,246.36,4.0,3.0,2.0
FAC_1682,RB_ONLY,245.88,9.0,0.0,0.0,,,245.88,9.0,1.0,1.0
FAC_1683,RB_ONLY,245.2,4.0,0.0,0.0,,,245.2,4.0,4.0,2.0
FAC_1684,RB_ONLY,244.81,4.0,0.0,0.0,,,244.81,4.0,4.0,3.0
FAC_1685,TAE_ONLY,244.03,21.0,244.03,21.0,7.0,1.0,0.0,0.0,,
FAC_1686,TAE_ONLY,244.0,7.0,244.0,7.0,3.0,1.0,0.0,0.0,,
FAC_1687,RB_ONLY,243.56,4.0,0.0,0.0,,,243.56,4.0,4.0,1.0
FAC_1688,RB_ONLY,242.9599999999999,3.0,0.0,0.0,,,242.9599999999999,3.0,4.0,3.0
FAC_1689,RB_ONLY,242.21,5.0,0.0,0.0,,,242.21,5.0,3.0,2.0
FAC_1690,RB_ONLY,242.0,10.0,0.0,0.0,,,242.0,10.0,1.0,1.0
FAC_1691,BOTH,241.61,6.0,21.0,1.0,1.0,1.0,220.61,5.0,3.0,3.0
FAC_1692,TAE_ONLY,241.572,62.0,241.572,62.0,3.0,1.0,0.0,0.0,,
FAC_1693,RB_ONLY,241.2,4.0,0.0,0.0,,,241.2,4.0,4.0,1.0
FAC_1694,TAE_ONLY,241.04000000000002,11.0,241.04000000000002,11.0,8.0,1.0,0.0,0.0,,
FAC_1695,RB_ONLY,240.84,6.0,0.0,0.0,,,240.84,6.0,2.0,1.0
FAC_1696,RB_ONLY,240.5,5.0,0.0,0.0,,,240.5,5.0,5.0,4.0
FAC_1697,RB_ONLY,240.48,9.0,0.0,0.0,,,240.48,9.0,3.0,1.0
FAC_1698,RB_ONLY,240.0,3.0,0.0,0.0,,,240.0,3.0,1.0,1.0
FAC_1699,RB_ONLY,238.8,6.0,0.0,0.0,,,238.8,6.0,3.0,2.0
FAC_1700,RB_ONLY,238.32999999999998,9.0,0.0,0.0,,,238.32999999999998,9.0,2.0,2.0
FAC_1701,RB_ONLY,237.84,4.0,0.0,0.0,,,237.84,4.0,2.0,3.0
FAC_1702,RB_ONLY,237.3,4.0,0.0,0.0,,,237.3,4.0,2.0,3.0
FAC_1703,TAE_ONLY,237.22,10.0,237.22,10.0,3.0,1.0,0.0,0.0,,
FAC_1704,TAE_ONLY,236.0,2.0,236.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1705,RB_ONLY,235.76000000000002,2.0,0.0,0.0,,,235.76000000000002,2.0,4.0,4.0
FAC_1706,BOTH,235.61,8.0,162.49,7.0,4.0,1.0,73.12,1.0,1.0,1.0
FAC_1707,RB_ONLY,235.60000000000002,2.0,0.0,0.0,,,235.60000000000002,2.0,1.0,2.0
FAC_1708,RB_ONLY,235.5,5.0,0.0,0.0,,,235.5,5.0,5.0,3.0
FAC_1709,RB_ONLY,235.22,4.0,0.0,0.0,,,235.22,4.0,4.0,2.0
FAC_1710,TAE_ONLY,235.0,4.0,235.0,4.0,1.0,1.0,0.0,0.0,,
FAC_1711,BOTH,234.92000000000002,5.0,161.72,4.0,1.0,1.0,73.2,1.0,1.0,1.0
FAC_1712,RB_ONLY,233.1,9.0,0.0,0.0,,,233.1,9.0,1.0,1.0
FAC_1713,TAE_ONLY,232.45,5.0,232.45,5.0,1.0,1.0,0.0,0.0,,
FAC_1714,TAE_ONLY,232.0,2.0,232.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1715,RB_ONLY,231.0,4.0,0.0,0.0,,,231.0,4.0,8.0,1.0
FAC_1716,TAE_ONLY,230.31,9.0,230.31,9.0,5.0,1.0,0.0,0.0,,
FAC_1717,TAE_ONLY,230.0,2.0,230.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1718,RB_ONLY,229.82,4.0,0.0,0.0,,,229.82,4.0,4.0,2.0
FAC_1719,RB_ONLY,228.0,5.0,0.0,0.0,,,228.0,5.0,3.0,4.0
FAC_1720,RB_ONLY,228.0,5.0,0.0,0.0,,,228.0,5.0,2.0,1.0
FAC_1721,RB_ONLY,227.82999999999998,5.0,0.0,0.0,,,227.82999999999998,5.0,6.0,3.0
FAC_1722,RB_ONLY,227.4,5.0,0.0,0.0,,,227.4,5.0,3.0,3.0
FAC_1723,RB_ONLY,226.9,8.0,0.0,0.0,,,226.9,8.0,5.0,4.0
FAC_1724,RB_ONLY,226.28,4.0,0.0,0.0,,,226.28,4.0,2.0,1.0
FAC_1725,TAE_ONLY,226.0,3.0,226.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1726,RB_ONLY,225.76,6.0,0.0,0.0,,,225.76,6.0,5.0,3.0
FAC_1727,RB_ONLY,225.63,5.0,0.0,0.0,,,225.63,5.0,2.0,2.0
FAC_1728,TAE_ONLY,224.25,9.0,224.25,9.0,9.0,1.0,0.0,0.0,1.0,2.0
FAC_1729,TAE_ONLY,224.18,6.0,224.18,6.0,6.0,1.0,0.0,0.0,,
FAC_1730,RB_ONLY,222.86999999999998,3.0,0.0,0.0,,,222.86999999999998,3.0,2.0,2.0
FAC_1731,RB_ONLY,221.47,5.0,0.0,0.0,,,221.47,5.0,5.0,3.0
FAC_1732,RB_ONLY,221.26999999999998,3.0,0.0,0.0,,,221.26999999999998,3.0,3.0,2.0
FAC_1733,RB_ONLY,221.21,3.0,0.0,0.0,,,221.21,3.0,5.0,3.0
FAC_1734,RB_ONLY,219.58,3.0,0.0,0.0,,,219.58,3.0,3.0,1.0
FAC_1735,RB_ONLY,219.06,3.0,0.0,0.0,,,219.06,3.0,1.0,1.0
FAC_1736,TAE_ONLY,218.0,4.0,218.0,4.0,3.0,1.0,0.0,0.0,,
FAC_1737,RB_ONLY,217.98,6.0,0.0,0.0,,,217.98,6.0,3.0,2.0
FAC_1738,BOTH,216.4,5.0,103.71000000000001,2.0,2.0,1.0,112.69,3.0,3.0,1.0
FAC_1739,RB_ONLY,216.0,2.0,0.0,0.0,,,216.0,2.0,5.0,6.0
FAC_1740,RB_ONLY,215.21999999999997,4.0,0.0,0.0,,,215.21999999999997,4.0,2.0,2.0
FAC_1741,RB_ONLY,215.12,3.0,0.0,0.0,,,215.12,3.0,3.0,3.0
FAC_1742,RB_ONLY,215.06,4.0,0.0,0.0,,,215.06,4.0,2.0,2.0
FAC_1743,RB_ONLY,213.28,2.0,0.0,0.0,,,213.28,2.0,2.0,2.0
FAC_1744,RB_ONLY,213.0,2.0,0.0,0.0,,,213.0,2.0,2.0,1.0
FAC_1745,RB_ONLY,212.9,4.0,0.0,0.0,,,212.9,4.0,3.0,2.0
FAC_1746,RB_ONLY,212.79999999999998,2.0,0.0,0.0,,,212.79999999999998,2.0,2.0,2.0
FAC_1747,TAE_ONLY,212.0,2.0,212.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1748,TAE_ONLY,212.0,2.0,212.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1749,TAE_ONLY,212.0,6.0,212.0,6.0,1.0,1.0,0.0,0.0,,
FAC_1750,RB_ONLY,211.94,3.0,0.0,0.0,,,211.94,3.0,4.0,4.0
FAC_1751,RB_ONLY,211.60000000000002,5.0,0.0,0.0,,,211.60000000000002,5.0,2.0,2.0
FAC_1752,RB_ONLY,210.0,5.0,0.0,0.0,,,210.0,5.0,4.0,2.0
FAC_1753,RB_ONLY,209.67,3.0,0.0,0.0,,,209.67,3.0,3.0,2.0
FAC_1754,RB_ONLY,209.51,4.0,0.0,0.0,,,209.51,4.0,4.0,3.0
FAC_1755,RB_ONLY,208.56,3.0,0.0,0.0,,,208.56,3.0,3.0,1.0
FAC_1756,RB_ONLY,207.5,3.0,0.0,0.0,,,207.5,3.0,8.0,5.0
FAC_1757,RB_ONLY,207.16,4.0,0.0,0.0,,,207.16,4.0,3.0,2.0
FAC_1758,RB_ONLY,207.12,4.0,0.0,0.0,,,207.12,4.0,3.0,1.0
FAC_1759,BOTH,207.08,6.0,169.95000000000002,5.0,3.0,1.0,37.13,1.0,1.0,1.0
FAC_1760,RB_ONLY,204.07,3.0,0.0,0.0,,,204.07,3.0,2.0,1.0
FAC_1761,TAE_ONLY,204.0,4.0,204.0,4.0,2.0,1.0,0.0,0.0,,
FAC_1762,RB_ONLY,203.75,4.0,0.0,0.0,,,203.75,4.0,6.0,6.0
FAC_1763,RB_ONLY,203.5,4.0,0.0,0.0,,,203.5,4.0,6.0,4.0
FAC_1764,RB_ONLY,200.4,4.0,0.0,0.0,,,200.4,4.0,4.0,3.0
FAC_1765,RB_ONLY,200.32,3.0,0.0,0.0,,,200.32,3.0,2.0,2.0
FAC_1766,TAE_ONLY,200.19,6.0,200.19,6.0,3.0,2.0,0.0,0.0,,
FAC_1767,RB_ONLY,199.28,2.0,0.0,0.0,,,199.28,2.0,1.0,1.0
FAC_1768,RB_ONLY,199.27,4.0,0.0,0.0,,,199.27,4.0,3.0,2.0
FAC_1769,RB_ONLY,199.05,5.0,0.0,0.0,,,199.05,5.0,2.0,4.0
FAC_1770,RB_ONLY,199.04999999999998,4.0,0.0,0.0,,,199.04999999999998,4.0,4.0,3.0
FAC_1771,TAE_ONLY,199.0,3.0,199.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1772,TAE_ONLY,198.53,9.0,198.53,9.0,9.0,1.0,0.0,0.0,,
FAC_1773,TAE_ONLY,196.0,2.0,196.0,2.0,2.0,1.0,0.0,0.0,,
FAC_1774,RB_ONLY,195.76,2.0,0.0,0.0,,,195.76,2.0,1.0,1.0
FAC_1775,RB_ONLY,195.76,2.0,0.0,0.0,,,195.76,2.0,3.0,2.0
FAC_1776,RB_ONLY,195.68,4.0,0.0,0.0,,,195.68,4.0,3.0,2.0
FAC_1777,RB_ONLY,194.1,5.0,0.0,0.0,,,194.1,5.0,1.0,1.0
FAC_1778,TAE_ONLY,194.0,3.0,194.0,3.0,1.0,1.0,0.0,0.0,,
FAC_1779,TAE_ONLY,194.0,2.0,194.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1780,RB_ONLY,192.53,4.0,0.0,0.0,,,192.53,4.0,6.0,5.0
FAC_1781,RB_ONLY,191.54,8.0,0.0,0.0,,,191.54,8.0,2.0,1.0
FAC_1782,RB_ONLY,189.6,2.0,0.0,0.0,,,189.6,2.0,8.0,5.0
FAC_1783,RB_ONLY,188.28,4.0,0.0,0.0,,,188.28,4.0,3.0,2.0
FAC_1784,RB_ONLY,188.28,4.0,0.0,0.0,,,188.28,4.0,5.0,3.0
FAC_1785,RB_ONLY,188.27,3.0,0.0,0.0,,,188.27,3.0,3.0,2.0
FAC_1786,RB_ONLY,188.2,2.0,0.0,0.0,,,188.2,2.0,2.0,1.0
FAC_1787,RB_ONLY,188.0,7.0,0.0,0.0,,,188.0,7.0,3.0,2.0
FAC_1788,TAE_ONLY,187.4,4.0,187.4,4.0,3.0,1.0,0.0,0.0,,
FAC_1789,RB_ONLY,187.39999999999998,5.0,0.0,0.0,,,187.39999999999998,5.0,4.0,3.0
FAC_1790,TAE_ONLY,187.0,2.0,187.0,2.0,1.0,1.0,0.0,0.0,,
FAC_1791,RB_ONLY,186.91,3.0,0.0,0.0,,,186.91,3.0,4.0,2.0
FAC_1792,TAE_ONLY,185.87,85.0,185.87,85.0,9.0,3.0,0.0,0.0,,
FAC_1793,RB_ONLY,185.69,5.0,0.0,0.0,,,185.69,5.0,4.0,3.0
FAC_1794,TAE_ONLY,185.66,8.0,185.66,8.0,1.0,1.0,0.0,0.0,,
FAC_1795,RB_ONLY,184.43,3.0,0.0,0.0,,,184.43,3.0,3.0,1.0
FAC_1796,RB_ONLY,184.4,4.0,0.0,0.0,,,184.4,4.0,2.0,1.0
FAC_1797,TAE_ONLY,183.96,5.0,183.96,5.0,3.0,1.0,0.0,0.0,,
FAC_1798,RB_ONLY,183.51,3.0,0.0,0.0,,,183.51,3.0,1.0,1.0
FAC_1799,RB_ONLY,182.4,4.0,0.0,0.0,,,182.4,4.0,1.0,1.0
FAC_1800,RB_ONLY,182.1,3.0,0.0,0.0,,,182.1,3.0,6.0,4.0
FAC_1801,TAE_ONLY,182.0,1.0,182.0,1.0,1.0,1.0,0.0,0.0,,
FAC_1802,RB_ONLY,179.10000000000002,3.0,0.0,0.0,,,179.10000000000002,3.0,3.0,1.0
